ItemType	Code	Equiv1	Equiv2	*CTC	Repair	Body	BodyLoc1	BodyLoc2	Shoots	Quiver	Throwable	Reload	ReEquip	AutoStack	Magic	Rare	Normal	Beltable	MaxSockets1	MaxSocketsLevelThreshold1	MaxSockets2	MaxSocketsLevelThreshold2	MaxSockets3	TreasureClass	Rarity	StaffMods	Class	VarInvGfx	InvGfx1	InvGfx2	InvGfx3	InvGfx4	InvGfx5	InvGfx6	StorePage	*eol
J006	J006			id298 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J007	J007			id298 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J008	J008			id298 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J009	J009			id298 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J010	J010			id298 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J011	J011			id298 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J012	J012			id298 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J013	J013			id298 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J014	J014			id298 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J015	J015			id298 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J016	J016			id298 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J017	J017			id298 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J018	J018			id298 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J019	J019			id298 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J020	J020			id298 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J021	J021			id298 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J022	J022			id298 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J023	J023			id298 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J024	J024			id298 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J025	J025			id298 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J026	J026			id298 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J027	J027			id298 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J028	J028			id298 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J029	J029			id298 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J030	J030			id298 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J031	J031			id299 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J032	J032			id299 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J033	J033			id299 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J034	J034			id299 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J035	J035			id299 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J036	J036			id299 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J037	J037			id299 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J038	J038			id299 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J039	J039			id299 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J040	J040			id299 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J041	J041			id299 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J042	J042			id299 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J043	J043			id299 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J044	J044			id299 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J045	J045			id299 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J046	J046			id299 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J047	J047			id299 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J048	J048			id299 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J049	J049			id299 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J050	J050			id299 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J051	J051			id299 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J052	J052			id299 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J053	J053			id299 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J054	J054			id299 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J055	J055			id299 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J056	J056			id299 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J057	J057			id299 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J058	J058			id299 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J059	J059			id299 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J060	J060			id299 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J061	J061			id299 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J062	J062			id299 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J063	J063			id299 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J064	J064			id299 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J065	J065			id299 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J066	J066			id299 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J067	J067			id299 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J068	J068			id299 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J069	J069			id299 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J070	J070			id299 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J071	J071			id299 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J072	J072			id299 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J073	J073			id299 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J074	J074			id299 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J075	J075			id299 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J076	J076			id299 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J077	J077			id299 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J078	J078			id299 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J079	J079			id299 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J080	J080			id299 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J081	J081			id299 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J082	J082			id299 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J083	J083			id299 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J084	J084			id299 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J085	J085			id299 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J086	J086			id299 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J087	J087			id299 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J088	J088			id299 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J089	J089			id299 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J090	J090			id299 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J091	J091			id299 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J092	J092			id299 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J093	J093			id299 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J094	J094			id299 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J095	J095			id300 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J096	J096			id300 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J097	J097			id300 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J098	J098			id300 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J099	J099			id300 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J100	J100			id300 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J101	J101			id300 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J102	J102			id300 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J103	J103			id300 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J104	J104			id300 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J105	J105			id300 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J106	J106			id300 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J107	J107			id300 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J108	J108			id300 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J109	J109			id300 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J110	J110			id300 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J111	J111			id300 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J112	J112			id300 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J113	J113			id300 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J114	J114			id300 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J115	J115			id300 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J116	J116			id300 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J117	J117			id300 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J118	J118			id300 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J119	J119			id300 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J120	J120			id300 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J121	J121			id300 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J122	J122			id300 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J123	J123			id300 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J124	J124			id300 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J125	J125			id300 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J126	J126			id300 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J127	J127			id300 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J128	J128			id300 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J129	J129			id300 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J130	J130			id300 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J131	J131			id300 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J132	J132			id300 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J133	J133			id300 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J134	J134			id300 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J135	J135			id300 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J136	J136			id300 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J137	J137			id300 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J138	J138			id300 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J139	J139			id300 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J140	J140			id300 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J141	J141			id300 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J142	J142			id300 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J143	J143			id300 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J144	J144			id300 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J145	J145			id300 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J146	J146			id300 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J147	J147			id300 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J148	J148			id300 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J149	J149			id300 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J150	J150			id300 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J151	J151			id300 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J152	J152			id300 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J153	J153			id300 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J154	J154			id300 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J155	J155			id300 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J156	J156			id300 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J157	J157			id300 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J158	J158			id300 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J159	J159			id301 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J160	J160			id301 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J161	J161			id301 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J162	J162			id301 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J163	J163			id301 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J164	J164			id301 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J165	J165			id301 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J166	J166			id301 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J167	J167			id301 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J168	J168			id301 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J169	J169			id301 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J170	J170			id301 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J171	J171			id301 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J172	J172			id301 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J173	J173			id301 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J174	J174			id301 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J175	J175			id301 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J176	J176			id301 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J177	J177			id301 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J178	J178			id301 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J179	J179			id301 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J180	J180			id301 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J181	J181			id301 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J182	J182			id301 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J183	J183			id301 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J184	J184			id301 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J185	J185			id301 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J186	J186			id301 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J187	J187			id301 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J188	J188			id301 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J189	J189			id301 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J190	J190			id301 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J191	J191			id301 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J192	J192			id301 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J193	J193			id301 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J194	J194			id301 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J195	J195			id301 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J196	J196			id301 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J197	J197			id301 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J198	J198			id301 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J199	J199			id301 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J200	J200			id301 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J201	J201			id301 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J202	J202			id301 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J203	J203			id301 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J204	J204			id301 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J205	J205			id301 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J206	J206			id301 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J207	J207			id301 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J208	J208			id301 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J209	J209			id301 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J210	J210			id301 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J211	J211			id301 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J212	J212			id301 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J213	J213			id301 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J214	J214			id301 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J215	J215			id301 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J216	J216			id301 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J217	J217			id301 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J218	J218			id301 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J219	J219			id301 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J220	J220			id301 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J221	J221			id301 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J222	J222			id301 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J223	J223			id302 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J224	J224			id302 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J225	J225			id302 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J226	J226			id302 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J227	J227			id302 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J228	J228			id302 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J229	J229			id302 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J230	J230			id302 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J231	J231			id302 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J232	J232			id302 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J233	J233			id302 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J234	J234			id302 lev11	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J235	J235			id302 lev12	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J236	J236			id302 lev13	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J237	J237			id302 lev14	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J238	J238			id302 lev15	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J239	J239			id302 lev16	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J240	J240			id302 lev17	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J241	J241			id302 lev18	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J242	J242			id302 lev19	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J243	J243			id302 lev20	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J244	J244			id302 lev21	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J245	J245			id302 lev22	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J246	J246			id302 lev23	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J247	J247			id302 lev24	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J248	J248			id302 lev25	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J249	J249			id302 lev26	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J250	J250			id302 lev27	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J251	J251			id302 lev28	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J252	J252			id302 lev29	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J253	J253			id302 lev30	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J254	J254			id302 lev31	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J255	J255			id302 lev32	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J256	J256			id302 lev33	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J257	J257			id302 lev34	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J258	J258			id302 lev35	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J259	J259			id302 lev36	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J260	J260			id302 lev37	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J261	J261			id302 lev38	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J262	J262			id302 lev39	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J263	J263			id302 lev40	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J264	J264			id302 lev41	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J265	J265			id302 lev42	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J266	J266			id302 lev43	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J267	J267			id302 lev44	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J268	J268			id302 lev45	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J269	J269			id302 lev46	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J270	J270			id302 lev47	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J271	J271			id302 lev48	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J272	J272			id302 lev49	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J273	J273			id302 lev50	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J274	J274			id302 lev51	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J275	J275			id302 lev52	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J276	J276			id302 lev53	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J277	J277			id302 lev54	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J278	J278			id302 lev55	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J279	J279			id302 lev56	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J280	J280			id302 lev57	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J281	J281			id302 lev58	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J282	J282			id302 lev59	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J283	J283			id302 lev60	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J284	J284			id302 lev61	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J285	J285			id302 lev62	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J286	J286			id302 lev63	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J287	J287			id303 lev0	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J288	J288			id303 lev1	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J289	J289			id303 lev2	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J290	J290			id303 lev3	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J291	J291			id303 lev4	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J292	J292			id303 lev5	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J293	J293			id303 lev6	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J294	J294			id303 lev7	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J295	J295			id303 lev8	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J296	J296			id303 lev9	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
J297	J297			id303 lev10	0	0					0	0	0	0			1	0	0	25	0	40	0	0	1			0								0
